inchikey,smiles_canonical,smiles_original,cas,name,chembl_id,endpoint,value,value_units,value_log,value_class,species,species_taxonomy,test_type,exposure_route,exposure_duration_h,effect,source,source_ref,source_record_id,year_reported,aggregation_n,aggregation_method,aggregation_cv,quality_flags
LWRAXFXWIOKUAY-UHFFFAOYSA-N,CCOP(=S)(OCC)Oc1cc2ccccc2oc1=O,CCOP(=S)(Oc1cc2ccccc2oc1=O)OCC,4935-28-8,,,rat_acute_oral_ld50,13.0,mg/kg,-1.3830385479446177,cat2,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,4935-28-8,,1,single,,
LWRBVKNFOYUCNP-UHFFFAOYSA-N,CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1,CSC1C=CC(=CC=1)C(=O)C(C)(C)N1CCOCC1,71868-10-5,2-Methyl-4'-(methylthio)-2-morpholinopropiophenone,,rat_acute_oral_ld50,1456.0,mg/kg,0.7173559486559814,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID8038857,,1,single,,
LWULXYSYLOIDQY-UHFFFAOYSA-N,CC(=O)Oc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],CC(=O)OC1C(=CC(=C(C)C=1[N+]([O-])=O)[N+]([O-])=O)C(C)(C)C,2487-01-6,Medinoterb acetate [ISO],,rat_acute_oral_ld50,42.0,mg/kg,-0.8481903435041658,cat2,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID50179578,,1,single,,
LXCFILQKKLGQFO-UHFFFAOYSA-N,COC(=O)c1ccc(O)cc1,COC(=O)C1C=CC(O)=CC=1,99-76-3,Methylparaben,,rat_acute_oral_ld50,2100.0,mg/kg,1.1402404562178559,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID4022529,,1,single,,
LXEJRKJRKIFVNY-UHFFFAOYSA-N,O=C(Cl)c1ccc(C(=O)Cl)cc1,O=C(Cl)C1C=CC(=CC=1)C(=O)Cl,100-20-9,"1,4-Benzenedicarbonyl dichloride",,rat_acute_oral_ld50,2500.0,mg/kg,1.0926771524549836,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID7026653,,1,single,,
LXHIGQCQMDOLFZ-UHFFFAOYSA-N,CCOC(=O)CC(=O)NP(=O)(OC)SC,COP(=O)(NC(=O)CC(=O)OCC)SC,73937-08-3,,,rat_acute_oral_ld50,125.0,mg/kg,-0.3096864179948344,cat3,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,73937-08-3,,1,single,,
LXHWDUISRBUGRA-UHFFFAOYSA-N,ClP(Cl)Oc1ccccc1,ClP(Cl)OC1C=CC=CC=1,3426-89-9,"Phosphorodichloridous acid, phenyl ester",,rat_acute_oral_ld50,681.0,mg/kg,0.5454673893719102,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID5063021,,1,single,,
LXMOCKSOJYUBRI-UHFFFAOYSA-N,COP(=S)(OC)SC1CCC2C=CCC1S2,COP(=S)(OC)SC1CCC2C=CCC1S2,6436-04-0,,,rat_acute_oral_ld50,1000.0,mg/kg,0.5286894658905115,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,6436-04-0,,1,single,,
LXNHXLLTXMVWPM-UHFFFAOYSA-N,Cc1ncc(CO)c(CO)c1O,Cl.CC1=NC=C(CO)C(CO)=C1O,58-56-0,Pyridoxine hydrochloride,,rat_acute_oral_ld50,4000.0,mg/kg,1.3739834381907732,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID1040792,,1,single,,
LXQOQPGNCGEELI-UHFFFAOYSA-N,Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],NC1C=CC(=CC=1[N+]([O-])=O)[N+]([O-])=O,97-02-9,"2,4-Dinitroaniline",,rat_acute_oral_ld50,285.0,mg/kg,0.1923273125494343,cat3,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID1021823,,1,single,,
LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,OCCO,107-21-1,Ethylene glycol,,rat_acute_oral_ld50,4700.0,mg/kg,1.879448614107104,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID8020597,,1,single,,
LYGJENNIWJXYER-UHFFFAOYSA-N,C[N+](=O)[O-],C[N+]([O-])=O,75-52-5,Nitromethane,,rat_acute_oral_ld50,940.0,mg/kg,1.18768142733967,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID2020977,,1,single,,
LYRBZVWRTAFWPO-OTCALJJNSA-N,C#CC1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@@]21CC,CC[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CCC2(O)C#C,6533-00-2,dl-Norgestrel,,rat_acute_oral_ld50,5010.0,mg/kg,1.2053924048047768,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID3047477,,1,single,,
LYSKATDZHMEORB-UHFFFAOYSA-N,Cc1cc(C)c2[nH]c(=O)sc2c1,CC1C=C2SC(=O)NC2=C(C)C=1,80567-67-5,"2(3H)-Benzothiazolone, 4,6-dimethyl-",,rat_acute_oral_ld50,2920.0,mg/kg,1.212431606032109,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID40230400,,1,single,,
LYXIQGSHERAWKV-UHFFFAOYSA-N,CCCCCCCCCc1ccc(OCCOS(=O)(=O)O)cc1,[Na+].CCCCCCCCCC1=CC=C(C=C1)OCCOS([O-])(=O)=O,9014-90-8,Polyethylene glycol nonylphenyl ether sulfate sodium salt,,rat_acute_oral_ld50,10000.0,mg/kg,1.4632323574237294,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID1042310,,1,single,,
LZAYOZUFUAMFLD-UHFFFAOYSA-N,OC1(c2ccc(Cl)cc2)CCNCC1,Cl.OC1(CCNCC1)C1C=CC(Cl)=CC=1,63638-93-7,"4-Piperidinol, 4-(4-chlorophenyl)-, hydrochloride",,rat_acute_oral_ld50,465.0,mg/kg,0.3430132913820575,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID70213009,,1,single,,
LZCBNYVJTNCPDR-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1,COC1C=CC(=CC=1)S(=O)(=O)NC1=NN=C(CC(C)C)S1,3567-08-6,Glysobuzole,,rat_acute_oral_ld50,534.0,mg/kg,0.21289904111074293,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID0046276,,1,single,,
LZCJYKSOIZQABU-UHFFFAOYSA-N,CCOC(=O)C(Cl)=NNc1ccccc1,CCOC(=O)C(Cl)=NNc1ccccc1,9000-40-2,,,rat_acute_oral_ld50,13000.0,mg/kg,1.759737101702518,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,9000-40-2,,1,single,,
LZCLXQDLBQLTDK-UHFFFAOYSA-N,CCOC(=O)C(C)O,CCOC(=O)C(C)O,97-64-3,Ethyl lactate,,rat_acute_oral_ld50,8200.0,mg/kg,1.841700059273887,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID6029127,,1,single,,
LZCOQTDXKCNBEE-SKUZMFNKSA-N,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,C[N+]1(C)[C@@H]2C[C@H](C[C@H]1[C@@H]1O[C@H]21)OC(=O)[C@H](CO)C1C=CC=CC=1.[O-][N+]([O-])=O,6106-46-3,Methylscopolamine nitrate,,rat_acute_oral_ld50,2517.4590364095284,mg/kg,0.8983032055032325,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID70891260,,2,geomean,0.4126580607532435,
LZDKZFUFMNSQCJ-UHFFFAOYSA-N,CCOCCOCC,CCOCCOCC,629-14-1,Ethylene glycol diethyl ether,,rat_acute_oral_ld50,4390.0,mg/kg,1.5702169037360254,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID5025285,,1,single,,
LZDXRPVSAKWYDH-UHFFFAOYSA-N,C=CCOCC(CC)(CO)CO,CCC(COCC=C)(CO)CO,682-11-1,2-Allyloxymethyl-2-ethylpropanediol,,rat_acute_oral_ld50,4930.0,mg/kg,1.4519843072330982,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID5052674,,1,single,,
LZEAAJFXCGXOBU-UHFFFAOYSA-N,CNC(=O)OC1C2(C)CCC(C2)C1(C)C,CC1(C)C(OC(=O)NC)C2(C)CC1CC2,17578-44-8,,,rat_acute_oral_ld50,500.0,mg/kg,0.3743640503636238,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,17578-44-8,,1,single,,
LZFSKNPPWIFMFL-UHFFFAOYSA-N,O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,[Cl-].OC1(CC[NH+](CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)c(c1)C(F)(F)F,17230-87-4,,,rat_acute_oral_ld50,195.0,mg/kg,-0.3564941104533654,cat3,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,17230-87-4,,1,single,,
LZKYSPPBMXPEBI-UHFFFAOYSA-N,C=CCn1c(=O)c2[nH]c(C)nc2n(CC(C)C)c1=O,CC1NC2=C(N=1)N(CC(C)C)C(=O)N(CC=C)C2=O,81250-17-1,"1H-Purine-2,6-dione, 3,7-dihydro-8-methyl-3-(2-methylpropyl)-1-(2-propenyl)-",,rat_acute_oral_ld50,17.0,mg/kg,-1.1880893038024198,cat2,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID00230981,,1,single,,
LZORTVCIUAAACZ-UHFFFAOYSA-N,Cc1cccnc1-n1c(C)nc2ccccc2c1=O,CC1C=CC=NC=1N1C(=O)C2=CC=CC=C2N=C1C,3214-64-0,SRC-820 R,,rat_acute_oral_ld50,395.0,mg/kg,0.19674024424300413,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID70185919,,1,single,,
LZRDDINFIHUVCX-UHFFFAOYSA-N,O=C(O)Cc1c(-c2ccccc2)c(-c2ccccc2)nn1-c1ccccc1,[Na+].[O-]C(=O)CC1=C(C(=NN1C1C=CC=CC=1)C1C=CC=CC=1)C1C=CC=CC=1,78218-49-2,"Pyrazole-5-acetic acid, 1,3,4-triphenyl-, sodium salt",,rat_acute_oral_ld50,13.0,mg/kg,-1.4352277404653973,cat2,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID50228873,,1,single,,
LZTFINHZHIJZME-UHFFFAOYSA-N,O=c1c(CCSc2ccccc2)c(O)n(-c2ccccc2)n1-c1ccccc1,[Na+].O=C1[C-](CCSC2C=CC=CC=2)C(=O)N(C2C=CC=CC=2)N1C1C=CC=CC=1,76343-28-7,"3,5-Pyrazolidinedione, 1,2-diphenyl-4-(2-(phenylthio)ethyl)-, sodium salt",,rat_acute_oral_ld50,450.00000000000006,mg/kg,0.06424140103804547,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID70227207,,2,geomean,0.0,
LZVMGBSAHNBBOW-UHFFFAOYSA-N,CC(C)(C)CC(C)(C)Nc1ncnc(N(CCCCCCNC2CC(C)(C)NC(C)(C)C2)C2CC(C)(C)NC(C)(C)C2)n1,CC(C)(C)CC(C)(C)NC1N=CN=C(N=1)N(CCCCCCNC1CC(C)(C)NC(C)(C)C1)C1CC(C)(C)NC(C)(C)C1,71878-19-8,Chimassorb 944,,rat_acute_oral_ld50,9910.0,mg/kg,1.2175196422374976,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID8044258,,1,single,,
LZWYTEGVUFWUPW-UHFFFAOYSA-N,CSC(C)(C)C=NOC(=O)N(C)SN1CCOCC1,CN(SN1CCOCC1)C(=O)ON=CC(C)(C)SC,62382-23-4,,,rat_acute_oral_ld50,1.2,mg/kg,-2.408102011832539,cat1,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,62382-23-4,,1,single,,
LZXQXHKDCNQUOF-UHFFFAOYSA-N,CCOP(=O)(OCC)Oc1ccc2ccc(=O)oc2c1,CCOP(=O)(Oc1cc2oc(=O)ccc2cc1)OCC,897-83-6,,,rat_acute_oral_ld50,29.0,mg/kg,-1.0119066096381129,cat2,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,897-83-6,,1,single,,
MABKBYVHTXAUDN-UHFFFAOYSA-N,COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCCO)cc1,COC1C=CC2=C(C=1)OC(C)(C)C(=C2C1C=CC(=CC=1)OCCO)C1C=CC=CC=1,123886-62-4,"Ethanol, 2-(4-(7-methoxy-2,2-dimethyl-3-phenyl-2H-1-benzopyran-4-yl)phenoxy)-",,rat_acute_oral_ld50,500.0,mg/kg,0.09454617697790346,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID50154128,,1,single,,
MADRVGBADLFHMO-UHFFFAOYSA-N,C1=Cc2cccc(OCC3CNCCO3)c2C1,Cl.C1C=Cc2cccc(OCC3CNCCO3)c21,65043-22-3,,,rat_acute_oral_ld50,502.0,mg/kg,0.33685504775353625,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,65043-22-3,,1,single,,
MAGJOSJRYKEYAZ-UHFFFAOYSA-N,CNc1ccc(C(O)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1,CNC1C=CC(=CC=1)C(O)(C1C=CC(=CC=1)N(C)C)C1C=CC(=CC=1)N(C)C,561-41-1,"4,4'-Bis(dimethylamino)-4''-(methylamino)trityl alcohol",,rat_acute_oral_ld50,500.0,mg/kg,0.12467122117804563,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID00204642,,1,single,,
MARUHZGHZWCEQU-UHFFFAOYSA-N,c1ccc(-c2nn[nH]n2)cc1,C1=CC=CC=C1C1NN=NN=1,18039-42-4,5-Phenyl-1H-tetrazole,,rat_acute_oral_ld50,1901.0,mg/kg,1.1144530619368407,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID6044858,,1,single,,
MATCZHXABVLZIE-UHFFFAOYSA-N,O=c1[nH]c2ccc(Cl)cc2o1,O=C1NC2C=CC(Cl)=CC=2O1,19932-84-4,"6-Chloro-2,3-dihydrobenzoxazol-2-one",,rat_acute_oral_ld50,1200.0,mg/kg,0.8513123862978185,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID2041545,,1,single,,
MAUBFEHMBSQXMM-UHFFFAOYSA-N,O=C(NNCc1ccccc1)c1ccccn1,O=C(NNCc1ccccc1)c1cccc[n]1,13045-62-0,,,rat_acute_oral_ld50,240.0,mg/kg,0.02398289737724903,cat3,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,13045-62-0,,1,single,,
MAUCRURSQMOFGV-UHFFFAOYSA-N,CCCc1ccc(C=O)cc1,CCCC1=CC=C(C=C1)C=O,28785-06-0,"Benzaldehyde, 4-propyl-",,rat_acute_oral_ld50,1600.0,mg/kg,1.03359772471191,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID6067412,,1,single,,
MAXCWSIJKVASQC-UHFFFAOYSA-N,CN(N=O)c1ccccc1,CN(N=O)C1C=CC=CC=1,614-00-6,Nitrosomethylaniline,,rat_acute_oral_ld50,225.0,mg/kg,0.2184403599873098,cat3,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID9021053,,1,single,,
MAZZTRQUQJUGQM-UHFFFAOYSA-N,CCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O,CCCC1C(=O)N(C2C=CC=CC=2)N(C1=O)C1C=CC=CC=1,6082-56-0,"3,5-Pyrazolidinedione, 1,2-diphenyl-4-propyl-",,rat_acute_oral_ld50,529.0,mg/kg,0.2549062676711136,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID50209662,,1,single,,
MBABOKRGFJTBAE-UHFFFAOYSA-N,COS(C)(=O)=O,COS(C)(=O)=O,66-27-3,Methyl methanesulfonate,,rat_acute_oral_ld50,225.0,mg/kg,0.31077496828654905,cat3,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID7020845,,1,single,,
MBBWHUDMOAASLP-UHFFFAOYSA-N,CCCCP(=O)(OC)SC,CCCCP(=O)(OC)SC,90220-20-5,,,rat_acute_oral_ld50,52.0,mg/kg,-0.5441945854101738,cat3,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,90220-20-5,,1,single,,
MBDNRNMVTZADMQ-UHFFFAOYSA-N,O=S1(=O)CC=CC1,O=S1(=O)CC=CC1,77-79-2,3-Sulfolene,,rat_acute_oral_ld50,2547.0,mg/kg,1.3341143652028988,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID6021294,,1,single,,
MBMBGCFOFBJSGT-UHFFFAOYSA-N,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(O)=O,2091-24-9,,,rat_acute_oral_ld50,10000.0,mg/kg,1.4838081913788557,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,2091-24-9,,1,single,,
MBMOGJGVYAHBLN-UHFFFAOYSA-N,CCCCS(=O)(=O)NC1CCCCC1,CCCCS(=O)(=O)NC1CCCCC1,64910-63-0,"1-Butanesulfonamide, N-cyclohexyl-",,rat_acute_oral_ld50,2816.0,mg/kg,1.1089321992473693,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID10215224,,1,single,,
MBNVSWHUJDDZRH-UHFFFAOYSA-N,CC1CS1,CC1CS1,1072-43-1,"Thiirane, 2-methyl-",,rat_acute_oral_ld50,254.0,mg/kg,0.5354903788184765,cat3,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID90870835,,1,single,,
MBRBXYPIKYUZFW-UHFFFAOYSA-N,COP(=O)(OC)C(OC(C)=O)=C(Cl)Cl,CC(=O)OC(=C(Cl)Cl)P(=O)(OC)OC,3566-76-5,"Phosphonic acid, (2,2-dichloro-1-hydroxyvinyl)-, dimethyl ester, acetate",,rat_acute_oral_ld50,300.0,mg/kg,0.058892132930781375,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID80189165,,1,single,,
MBRLOUHOWLUMFF-UHFFFAOYSA-N,COc1ccc2ccc(=O)oc2c1CC=C(C)C,CC(C)=CCC1C2OC(=O)C=CC=2C=CC=1OC,484-12-8,Osthole,,rat_acute_oral_ld50,2905.0,mg/kg,1.0755606649784906,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID20197507,,1,single,,
MBSFHDYNYCUXPH-UHFFFAOYSA-N,COCCn1c(O)c2c(c1O)C1C(C(O)(c3ccccc3)c3ccccn3)=CC2C1=C(c1ccccc1)c1ccccn1,COCCN1C(=O)C2C(C3C(C2C=C3C(O)(c2cccc[n]2)c2ccccc2)=C(c2cccc[n]2)c2ccccc2)C1=O,4634-47-3,,,rat_acute_oral_ld50,9.0,mg/kg,-1.8010463823150338,cat2,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,4634-47-3,,1,single,,
MBSYIRVXRYXKQC-UHFFFAOYSA-N,CCCOc1ccc(C(CN(C)C)C(C)CC)cc1Cl,CC(CC)C(CN(C)C)c1cc(Cl)c(cc1)OCCC,27778-86-5,,,rat_acute_oral_ld50,741.0,mg/kg,0.3967899458621921,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,27778-86-5,,1,single,,
MBUVEWMHONZEQD-UHFFFAOYSA-N,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,CN1CCCC(CC1)N1N=C(CC2C=CC(Cl)=CC=2)C2=CC=CC=C2C1=O,58581-89-8,Azelastine,,rat_acute_oral_ld50,424.02830094228386,mg/kg,0.046286625218519305,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID6022638,,2,geomean,0.42903108071992774,
MBXQOFMOLUBOIN-UHFFFAOYSA-N,CC1OC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC1=O,CC(C)C1NC(=O)C(OC(=O)C(C)OC(=O)C(NC(=O)C(OC(=O)C(NC(=O)C(C)OC(=O)C(NC(=O)C(OC(=O)C(NC(=O)C(C)OC(=O)C(NC1=O)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C,2001-95-8,Valinomycin,,rat_acute_oral_ld50,4.0,mg/kg,-2.4435098626128258,cat1,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID9041150,,1,single,,
