inchikey,smiles_canonical,smiles_original,cas,name,chembl_id,endpoint,value,value_units,value_log,value_class,species,species_taxonomy,test_type,exposure_route,exposure_duration_h,effect,source,source_ref,source_record_id,year_reported,aggregation_n,aggregation_method,aggregation_cv,quality_flags
MUJOIMFVNIBMKC-UHFFFAOYSA-N,N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,131341-86-1,"4-(2,2-Difluoro-1,3-benzodioxol-4-yl)-1H-pyrrole-3-carbonitrile",,bee_acute_contact_ld50,25.0,ug/bee,1.3979400086720377,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-ECOTOX,10.1038/s41597-024-04232-w,86398,1993,1,single,,
MUMQYXACQUZOFP-UHFFFAOYSA-N,CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,10311-84-9,Dialifos (Ref: AC 14503),,bee_acute_contact_ld50,28.6,ug/bee,1.4563660331290431,toxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,25146,1960,1,single,,
MWBPRDONLNQCFV-UHFFFAOYSA-N,CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,2303-17-5,"N,N-Bis(1-methylethyl)carbamothioic acid, S-(2,3,3-trichloro-2-propen-1-yl) ester",,bee_acute_contact_ld50,30.63,ug/bee,1.4861469968065726,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-ECOTOX,10.1038/s41597-024-04232-w,5543,1952,1,single,,
MWKFXSUHUHTGQN-UHFFFAOYSA-N,CCCCCCCCCCO,CCCCCCCCCCO,112-30-1,1-decanol,,bee_acute_contact_ld50,50.0,ug/bee,1.6989700043360187,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,8174,1877,1,single,,
MXMXHPPIGKYTAR-UHFFFAOYSA-N,C=CCNC(=O)c1c([Si](C)(C)C)sc(C)c1C,C=CCNC(=O)c1c([Si](C)(C)C)sc(C)c1C,175217-20-6,Silthiofam (Ref: MON 65500),,bee_acute_contact_ld50,50.0,ug/bee,1.6989700043360187,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,16116,1971,1,single,,
MXWAGQASUDSFBG-UHFFFAOYSA-N,COC=C(C(=O)OC)c1ccccc1COc1cc(C(F)(F)F)nc(OC(C)C)n1,COC=C(C(=O)OC)c1ccccc1COc1cc(C(F)(F)F)nc(OC(C)C)n1,229977-93-9,Fluacrypyrim,,bee_acute_contact_ld50,5.0,ug/bee,0.6989700043360189,toxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,9954185,2006,1,single,,
MXWJVTOOROXGIU-UHFFFAOYSA-N,CCNc1nc(Cl)nc(NC(C)C)n1,CCNc1nc(Cl)nc(NC(C)C)n1,1912-24-9,"6-Chloro-N-ethyl-N'-(1-methylethyl)-1,3,5-triazine-2,4-diamine",,bee_acute_contact_ld50,96.69,ug/bee,1.9853815602319969,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-ECOTOX,10.1038/s41597-024-04232-w,2256,1961,1,single,,
MZGNSEAPZQGJRB-UHFFFAOYSA-N,CN(C)C(=S)S,CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2],137-30-4,Ziram,,bee_acute_contact_ld50,1804.0,ug/bee,3.256236533205923,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,8722,1952,1,single,,
MZHCENGPTKEIGP-UHFFFAOYSA-N,CC(Oc1ccc(Cl)cc1Cl)C(=O)O,CC(Oc1ccc(Cl)cc1Cl)C(=O)O,120-36-5,Dichlorprop (Ref: RD 406),,bee_acute_contact_ld50,50.0,ug/bee,1.6989700043360187,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,8427,1961,1,single,,
MZZBPDKVEFVLFF-UHFFFAOYSA-N,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,21725-46-2,Cyanazine,,bee_acute_contact_ld50,50.0,ug/bee,1.6989700043360187,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,30773,1972,1,single,,
NBIIXXVUZAFLBC-UHFFFAOYSA-N,O=P(O)(O)O,O=P([O-])([O-])[O-].[Fe+3],10045-86-0,Ferric phosphate,,bee_acute_contact_ld50,50.0,ug/bee,1.6989700043360187,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,24861,1877,1,single,,
NBNTWDUNCHRWMT-UHFFFAOYSA-N,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1,17781-31-6,"alpha, alpha-bis(4-Chlorophenyl)-3-pyridinemethanol",,bee_acute_contact_ld50,2.42,ug/bee,0.38381536598043126,toxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-ECOTOX,10.1038/s41597-024-04232-w,28768,1971,1,single,,
NBQCNZYJJMBDKY-UHFFFAOYSA-N,Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,5902-51-2,"5-Chloro-3-(1,1-dimethylethyl)-6-methyl-2,4(1H,3H)-pyrimidinedione",,bee_acute_contact_ld50,193.38,ug/bee,2.2864115558959783,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-ECOTOX,10.1038/s41597-024-04232-w,22188,1970,1,single,,
NDUPDOJHUQKPAG-UHFFFAOYSA-N,CC(Cl)(Cl)C(=O)O,CC(Cl)(Cl)C(=O)O,75-99-0,"2,2-Dichloropropanoic acid",,bee_acute_contact_ld50,24.17,ug/bee,1.3832766504076504,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-ECOTOX,10.1038/s41597-024-04232-w,6418,1956,1,single,,
NGZWZIAGFHOSDS-UHFFFAOYSA-N,CC(C)CCCCCOC(=O)c1nc(Cl)c(Cl)c(N)c1Cl,CC(C)CCCCCOC(=O)c1nc(Cl)c(Cl)c(N)c1Cl,26952-20-5,"4-Amino-3,5,6-trichloro-2-pyridinecarboxylic acid, Isooctyl ester",,bee_acute_contact_ld50,25.0,ug/bee,1.3979400086720377,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-ECOTOX,10.1038/s41597-024-04232-w,18772488,2007,1,single,,
NHDHVHZZCFYRSB-UHFFFAOYSA-N,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,95737-68-1,2-[1-Methyl-2-(4-phenoxyphenoxy)ethoxy]pyridine,,bee_acute_contact_ld50,100.0,ug/bee,2.0,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-ECOTOX,10.1038/s41597-024-04232-w,91753,1986,1,single,,
NIFKBBMCXCMCAO-UHFFFAOYSA-N,COC(=O)c1ccc(CNS(C)(=O)=O)cc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,COC(=O)c1ccc(CNS(C)(=O)=O)cc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,208465-21-8,Mesosulfuron-methyl (Ref: AE F130060),,bee_acute_contact_ld50,13.0,ug/bee,1.1139433523068367,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,11409499,1999,1,single,,
NJPPVKZQTLUDBO-UHFFFAOYSA-N,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(OC(F)(F)C(F)OC(F)(F)F)c(Cl)c1,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(OC(F)(F)C(F)OC(F)(F)F)c(Cl)c1,116714-46-6,"N-[[[3-Chloro-4-[1,1,2-trifluoro-2-(trifluoromethoxy)ethoxy]phenyl]amino]carbonyl]-2,6-difluorobenzamide",,bee_acute_contact_ld50,150.0,ug/bee,2.1760912590556813,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-ECOTOX,10.1038/s41597-024-04232-w,93541,1996,1,single,,
NKNFWVNSBIXGLL-UHFFFAOYSA-N,CCOC(=O)CSc1nc(C(C)(C)C)nn1C(=O)N(C)C,CCOC(=O)CSc1nc(C(C)(C)C)nn1C(=O)N(C)C,110895-43-7,Triazamate (Ref: RH 7988),,bee_acute_contact_ld50,50.0,ug/bee,1.6989700043360187,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,86306,1992,1,single,,
NLYNUTMZTCLNOO-UHFFFAOYSA-N,CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,13360-45-7,Chlorbromuron (Ref: C6313),,bee_acute_contact_ld50,50.0,ug/bee,1.6989700043360187,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,25912,1968,1,single,,
NMHGOXYVOKDNHF-UHFFFAOYSA-N,CCCC(=NOCC)C1C(=O)CC(CC(C)SCC)CC1=O,CCCC(NOCC)=C1C(=O)CC(CC(C)SCC)CC1=O,74051-80-2,Sethoxydim (Ref: BAS 9052H),,bee_acute_contact_ld50,105.1,ug/bee,2.021602716028242,toxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,52923,2005,1,single,,
NMWKWBPNKPGATC-UHFFFAOYSA-N,O=C1OCc2c(Cl)c(Cl)c(Cl)c(Cl)c21,O=C1OCc2c(Cl)c(Cl)c(Cl)c(Cl)c21,27355-22-2,Phthalide (Ref: BAY 96610),,bee_acute_contact_ld50,500.0,ug/bee,2.6989700043360187,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,5483872,2000,1,single,,
NNCAWEWCFVZOGF-UHFFFAOYSA-N,C[N+]1(C)CCCCC1,C[N+]1(C)CCCCC1.[Cl-],24307-26-4,Mepiquat chloride (Ref: BAS 083W),,bee_acute_contact_ld50,49.99999999999999,ug/bee,1.6989700043360187,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,62781,1980,2,geomean,0.0,
NNKKTZOEKDFTBU-UHFFFAOYSA-N,CCOC(=O)C(Cl)=Cc1cc(N2C(=O)C3=C(CCCC3)C2=O)ccc1Cl,CCOC(=O)C(Cl)=Cc1cc(N2C(=O)C3=C(CCCC3)C2=O)ccc1Cl,142891-20-1,Cinidon-ethyl (Ref: BAS 615H),,bee_acute_contact_ld50,500.0,ug/bee,2.6989700043360187,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,5851439,1999,1,single,,
NNPRCLUGHFXSOU-UHFFFAOYSA-N,CCOC(C#N)NC(=O)c1ccc(Cl)cc1,CCOC(C#N)NC(=O)c1ccc(Cl)cc1,84527-51-5,Zarilamid (Ref: ICIA001),,bee_acute_contact_ld50,0.5,ug/bee,-0.3010299956639812,toxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,158659,2005,1,single,,
NOQGZXFMHARMLW-UHFFFAOYSA-N,CN(C)NC(=O)CCC(=O)O,CN(C)NC(=O)CCC(=O)O,1596-84-5,Daminozide,,bee_acute_contact_ld50,500.0,ug/bee,2.6989700043360187,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,15331,1961,1,single,,
NPOJQCVWMSKXDN-UHFFFAOYSA-N,COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,1861-32-1,Chlorthal-dimethyl (Ref: DAC 893),,bee_acute_contact_ld50,50.0,ug/bee,1.6989700043360187,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,2943,1966,1,single,,
NPWMZOGDXOFZIN-UHFFFAOYSA-N,CCSc1nc(NC(C)C)nc(NC(C)C)n1,CCSc1nc(NC(C)C)nc(NC(C)C)n1,4147-51-7,Dipropetryn (Ref: GC 16068),,bee_acute_contact_ld50,50.0,ug/bee,1.6989700043360187,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,20105,1975,1,single,,
NQLVQOSNDJXLKG-UHFFFAOYSA-N,CCCN(CCC)C(=O)SCc1ccccc1,CCCN(CCC)C(=O)SCc1ccccc1,52888-80-9,Prosulfocarb (Ref: SC 0574),,bee_acute_contact_ld50,50.0,ug/bee,1.6989700043360187,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,62020,1993,1,single,,
NQQVFXUMIDALNH-UHFFFAOYSA-N,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,1918-02-1,"4-Amino-3,5,6-trichloro-2-pyridinecarboxylic acid",,bee_acute_contact_ld50,38.07886552931956,ug/bee,1.5806840011174874,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-ECOTOX,10.1038/s41597-024-04232-w,15965,1965,2,geomean,1.0560284679729224,high_cv
NRFQZTCQAYEXEE-UHFFFAOYSA-N,Clc1cc(Cl)nc(-c2ccccc2)n1,Clc1cc(Cl)nc(-c2ccccc2)n1,3740-92-9,Fenclorim (Ref: CGA 123407),,bee_acute_contact_ld50,50.0,ug/bee,1.6989700043360187,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,77338,1970,1,single,,
NRXQIUSYPAHGNM-UHFFFAOYSA-N,N#Cc1cc(I)c(O)c(I)c1,N#Cc1cc(I)c([O-])c(I)c1.[Na+],2961-62-8,Ioxynil-sodium,,bee_acute_contact_ld50,4.999999999999999,ug/bee,0.6989700043360189,toxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,23666695,2008,2,geomean,0.0,
NSWAMPCUPHPTTC-UHFFFAOYSA-N,CCOC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(Cl)cc(OC)n1,CCOC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(Cl)cc(OC)n1,90982-32-4,"2-[[[[(4-Chloro-6-methoxy-2-pyrimidinyl)amino]carbonyl]amino]sulfonyl]benzoic acid, Ethyl ester",,bee_acute_contact_ld50,12.5,ug/bee,1.0969100130080565,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-ECOTOX,10.1038/s41597-024-04232-w,56160,1976,1,single,,
NTBVTCXMRYKRTB-UHFFFAOYSA-N,COCc1cccc(C(O)c2nc(OC)cc(OC)n2)c1NS(=O)(=O)C(F)F,COCc1cccc(C(O)c2nc(OC)cc(OC)n2)c1NS(=O)(=O)C(F)F,221205-90-9,"N-{2-[(4,6-Dimethoxypyrimidin-2-yl)(hydroxy)methyl]-6-(methoxymethyl)phenyl}-1,1-difluoromethanesulfonamide",,bee_acute_contact_ld50,25.0,ug/bee,1.3979400086720377,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-ECOTOX,10.1038/s41597-024-04232-w,11407474,2014,1,single,,
NTHCPJMKRGXODE-UHFFFAOYSA-N,C=CC[N+]1(CCC(C)CCCC(C)C)CCCCC1,C=CC[N+]1(CCC(C)CCCC(C)C)CCCCC1.[Br-],56717-11-4,Piproctanyl bromide (Ref: ACR-1222),,bee_acute_contact_ld50,49.99999999999999,ug/bee,1.6989700043360187,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,3034411,1976,2,geomean,0.0,
NUFNQYOELLVIPL-UHFFFAOYSA-N,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],50594-66-6,Acifluorfen (Ref: RH 5781),,bee_acute_contact_ld50,70.71067811865478,ug/bee,1.8494850021680094,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,44073,1946,2,geomean,0.4714045207910317,
NWBJYWHLCVSVIJ-UHFFFAOYSA-N,c1ccc(CNc2ncnc3[nH]cnc23)cc1,c1ccc(CNc2ncnc3nc[nH]c23)cc1,1214-39-7,N-(Phenylmethyl)-1H-purin-6-amine,,bee_acute_contact_ld50,25.0,ug/bee,1.3979400086720377,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-ECOTOX,10.1038/s41597-024-04232-w,62389,1961,1,single,,
NXQDBZGWYSEGFL-UHFFFAOYSA-N,COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C,COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C,64249-01-0,Anilofos (Ref: HOE 30374),,bee_acute_contact_ld50,5.0,ug/bee,0.6989700043360189,toxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,91687,1993,1,single,,
NYQDCVLCJXRDSK-UHFFFAOYSA-N,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,2104-96-3,Bromophos,,bee_acute_contact_ld50,0.5,ug/bee,-0.3010299956639812,toxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,16422,1853,1,single,,
NZKIRHFOLVYKFT-UHFFFAOYSA-N,CCC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,CCC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,4466-14-2,Pyrethrins (jasmolin I),,bee_acute_contact_ld50,0.5,ug/bee,-0.3010299956639812,toxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-BPDB,10.1038/s41597-024-04232-w,12304687,1969,1,single,,
OBTWBSRJZRCYQV-UHFFFAOYSA-N,O=S(=O)(F)F,O=S(=O)(F)F,2699-79-8,Sulfuryl fluoride,,bee_acute_contact_ld50,5.0,ug/bee,0.6989700043360189,toxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,17607,1920,1,single,,
OBZIQQJJIKNWNO-UHFFFAOYSA-N,COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,57018-04-9,"Phosphorothioic acid O-(2,6-dichloro-4-methylphenyl) O,O-dimethyl ester",,bee_acute_contact_ld50,100.0,ug/bee,2.0,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-ECOTOX,10.1038/s41597-024-04232-w,91664,1983,1,single,,
ODCWYMIRDDJXKW-UHFFFAOYSA-N,CCNc1nc(Cl)nc(NCC)n1,CCNc1nc(Cl)nc(NCC)n1,122-34-9,"6-Chloro-N,N'-diethyl-1,3,5-triazine-2,4-diamine",,bee_acute_contact_ld50,96.69,ug/bee,1.9853815602319969,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-ECOTOX,10.1038/s41597-024-04232-w,5216,1958,1,single,,
OEBRKCOSUFCWJD-UHFFFAOYSA-N,COP(=O)(OC)OC=C(Cl)Cl,COP(=O)(OC)OC=C(Cl)Cl,62-73-7,"Phosphoric acid 2,2-dichloroethenyl dimethyl ester",,bee_acute_contact_ld50,0.495,ug/bee,-0.3053948010664313,toxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-ECOTOX,10.1038/s41597-024-04232-w,3039,1858,1,single,,
OKIBNKKYNPBDRS-UHFFFAOYSA-N,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C.OCCNCCO,53780-36-2,"N-[2,4-Dimethyl-5-[[(trifluoromethyl)sulfonyl]amino]phenyl]acetamide compd. with 2,2'-Iminobis[ethanol](1:1)",,bee_acute_contact_ld50,25.0,ug/bee,1.3979400086720377,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-ECOTOX,10.1038/s41597-024-04232-w,62067,2005,1,single,,
OLZQTUCTGLHFTQ-UHFFFAOYSA-N,CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,81406-37-3,"2-[(4-Amino-3,5-dichloro-6-fluoro-2-pyridinyl)oxy]acetic acid 1-methylheptyl ester",,bee_acute_contact_ld50,62.5,ug/bee,1.7958800173440752,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-ECOTOX,10.1038/s41597-024-04232-w,54745,1992,1,single,,
OMFRMAHOUUJSGP-UHFFFAOYSA-N,Cc1c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,Cc1c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,82657-04-3,Bifenthrin (Ref: FMC 54800),,bee_acute_contact_ld50,0.5,ug/bee,-0.3010299956639812,toxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,6442842,1984,1,single,,
ONCZDRURRATYFI-UHFFFAOYSA-N,CON=C(C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1,CON=C(C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1,141517-21-7,(alphaE)-alpha-(Methoxyimino)-2-[[[(E)-[1-[3-(trifluoromethyl)phenyl]ethylidene]amino]oxy]methyl]benzeneacteic acid methyl ester,,bee_acute_contact_ld50,200.0,ug/bee,2.3010299956639813,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-ECOTOX,10.1038/s41597-024-04232-w,213016,1993,1,single,,
OOLBCHYXZDXLDS-UHFFFAOYSA-N,CC(Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(=O)O,CC(Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(=O)O,40843-25-2,Diclofop (Ref: AE F021079),,bee_acute_contact_ld50,50.0,ug/bee,1.6989700043360187,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,38687,1982,1,single,,
OORLZFUTLGXMEF-UHFFFAOYSA-N,Cc1nn(-c2cc(NS(C)(=O)=O)c(Cl)cc2Cl)c(=O)n1C(F)F,Cc1nn(-c2cc(NS(C)(=O)=O)c(Cl)cc2Cl)c(=O)n1C(F)F,122836-35-5,Sulfentrazone (Ref: FMC 97285),,bee_acute_contact_ld50,25.1,ug/bee,1.3996737214810382,nontoxic,Apis mellifera,Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;Apis mellifera,,contact,48.0,mortality,ApisTox-PPDB,10.1038/s41597-024-04232-w,86369,1993,1,single,,
