inchikey,smiles_canonical,smiles_original,cas,name,chembl_id,endpoint,value,value_units,value_log,value_class,species,species_taxonomy,test_type,exposure_route,exposure_duration_h,effect,source,source_ref,source_record_id,year_reported,aggregation_n,aggregation_method,aggregation_cv,quality_flags
FDLQZKYLHJJBHD-UHFFFAOYSA-N,NCc1cccc(CN)c1,NCc1cc(CN)ccc1,1477-55-0,"1,3-Benzenedimethanamine",,bcf,2.6915348039269156,L/kg,0.43,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID9029649,,1,single,,ionizable
TYDSIOSLHQWFOU-UHFFFAOYSA-N,O=C1CCCCC1=C1CCCCC1,O=C(C(C(=CCCC1)C1)CCC2)C2,NOCAS_870879,,,bcf,5.011872336272722,L/kg,0.7,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID30870879,,1,single,,
NILNWNGNABYYHH-UHFFFAOYSA-N,CC(C)(c1ccc(OC(F)(F)C(F)F)cc1)c1ccc(OC(F)(F)C(F)F)cc1,FC(F)C(F)(F)Oc1ccc(C(C)(C)c2ccc(OC(F)(F)C(F)F)cc2)cc1,1544-19-0,"1,1'-Isopropylidenebis(4-(1,1,2,2-tetrafluoroethoxy)benzene)",,bcf,22387.21138568338,L/kg,4.35,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID20165620,,1,single,,
RHPUJHQBPORFGV-UHFFFAOYSA-N,Cc1cc(Cl)ccc1O,Cc1cc(Cl)ccc1O,1570-64-5,4-Chloro-2-methylphenol,,bcf,21.379620895022324,L/kg,1.33,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID5022510,,1,single,,ionizable
XHGIFBQQEGRTPB-UHFFFAOYSA-N,C=CCOP(=O)(OCC=C)OCC=C,O=P(OCC=C)(OCC=C)OCC=C,1623-19-4,Triallyl phosphate,,bcf,1.202264434617413,L/kg,0.08,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID5061827,,1,single,,
DSOOGBGKEWZRIH-UHFFFAOYSA-N,CN(C)C1CSSC1,CN(C)C1CSSC1,1631-58-9,"N,N-Dimethyl-1,2-dithiolan-4-amine",,bcf,52.48074602497726,L/kg,1.72,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID0075104,,1,single,,ionizable
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,COC(C)(C)C,1634-04-4,Methyl tert-butyl ether,,bcf,1.5135612484362082,L/kg,0.18,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID3020833,,1,single,,
QSAWQNUELGIYBC-UHFFFAOYSA-N,O=C(O)C1CCCCC1C(=O)O,O=C(O)C(C(C(=O)O)CCC1)C1,1687-30-5,,,bcf,1.9952623149688795,L/kg,0.3,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID60875751,,1,single,,ionizable
WQDGTJOEMPEHHL-UHFFFAOYSA-N,C=C(C)c1ccc(Cl)cc1,CC(=C)c1ccc(Cl)cc1,1712-70-5,4-Chloro-alpha-methylstyrene,,bcf,691.8309709189363,L/kg,2.84,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID40169024,,1,single,,
NFWKVWVWBFBAOV-MISYRCLQSA-N,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(C(=O)O)CCC[C@]21C,CC(C)c1ccc2c(CC[C@H]3[C@@](C)(CCC[C@]23C)C(O)=O)c1,1740-19-8,Dehydroabietic acid,,bcf,131.82567385564073,L/kg,2.12,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID8022163,,1,single,,ionizable
LKJPSUCKSLORMF-UHFFFAOYSA-N,CON(C)C(=O)Nc1ccc(Cl)cc1,CN(OC)C(=O)Nc1ccc(Cl)cc1,1746-81-2,Monolinuron,,bcf,14.12537544622754,L/kg,1.15,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID0037576,,1,single,,
MLCHBQKMVKNBOV-UHFFFAOYSA-N,O=[PH](O)c1ccccc1,OP(=O)c1ccccc1,1779-48-2,Phenylphosphinic acid,,bcf,6.025595860743578,L/kg,0.78,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID0027436,,1,single,,
FVJIUQSKXOYFKG-UHFFFAOYSA-N,OCc1ccc(Cl)c(Cl)c1,OCc1cc(Cl)c(Cl)cc1,1805-32-9,"3,4-Dichlorobenzyl alcohol",,bcf,3.4673685045253166,L/kg,0.54,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID70170966,,1,single,,
JDPKCYMVSKDOGS-UHFFFAOYSA-N,Clc1ccc(Cl)c2ccccc12,Clc1ccc(Cl)c2ccccc12,1825-31-6,"Naphthalene, 1,4-dichloro-",,bcf,5623.413251903491,L/kg,3.75,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID6061999,,1,single,,
XQNAUQUKWRBODG-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,[O-][N+](=O)c1ccc(cc1)Oc1c(Cl)cc(Cl)cc1Cl,1836-77-7,Chlornitrofen,,bcf,2041.7379446695295,L/kg,3.31,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID0041775,,1,single,,ionizable
QUAMTGJKVDWJEQ-UHFFFAOYSA-N,CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,O=C(c(cccc1)c1)c(c(O)cc(OCCCCCCCC)c2)c2,1843-05-6,Octabenzone,,bcf,79.43282347242814,L/kg,1.9,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID9027441,,1,single,,ionizable
INFDPOAKFNIJBF-UHFFFAOYSA-N,C[n+]1ccc(-c2cc[n+](C)cc2)cc1,[Cl-].[Cl-].C[n+]1ccc(cc1)-c1cc[n+](C)cc1,1910-42-5,Paraquat dichloride,,bcf,1.9054607179632472,L/kg,0.28,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID7024243,,1,single,,
MXWJVTOOROXGIU-UHFFFAOYSA-N,CCNc1nc(Cl)nc(NC(C)C)n1,CCNc1[n]c(Cl)[n]c(NC(C)C)[n]1,1912-24-9,Atrazine,,bcf,7.943282347242816,L/kg,0.9,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID9020112,,1,single,,ionizable
MLBYBBUZURKHAW-MISYRCLQSA-N,CC(C)C1=CC2=C(CC1)[C@@]1(C)CCC[C@@](C)(C(=O)O)[C@@H]1CC2,CC(C)C1CCC2=C(CC[C@@H]3[C@]2(C)CCC[C@@]3(C)C(O)=O)C=1,1945-53-5,Palustric acid,,bcf,25.118864315095795,L/kg,1.4,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID90858759,,1,single,,ionizable
BQEXDUKMTVYBRK-UHFFFAOYSA-N,Cc1ccc(O)cc1[N+](=O)[O-],c1c(O)ccc(C)c1N(=O)=O,2042-14-0,,,bcf,10.0,L/kg,1.0,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID90879085,,1,single,,ionizable
HVLJEMXDXOTWLV-UHFFFAOYSA-N,Oc1c(Cl)cc(Cl)c2ccccc12,Oc1c2ccccc2c(Cl)cc1Cl,2050-76-2,"1-Naphthalenol, 2,4-dichloro-",,bcf,22.3872113856834,L/kg,1.35,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID4062141,,1,single,,ionizable
ONXPZLFXDMAPRO-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,Clc1c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c1Cl,2051-24-3,Decachlorobiphenyl,,bcf,17378.00828749376,L/kg,4.24,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID4047541,,1,single,,
AIGRXSNSLVJMEA-UHFFFAOYSA-N,CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,CCOP(=S)(Oc1ccc(cc1)[N+]([O-])=O)c1ccccc1,2104-64-5,EPN,,bcf,933.2543007969915,L/kg,2.97,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID7022174,,1,single,,ionizable
NGZJXCFNBVJLQN-UHFFFAOYSA-N,CC1CNC(=S)N1,CC1CNC(=S)N1,2122-19-2,4-Methyl-2-imidazolidinethione,,bcf,10.0,L/kg,1.0,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID3052694,,1,single,,ionizable
JPOPEORRMSDUIP-UHFFFAOYSA-N,Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,2136-99-4,"2,2',3,3',5,5',6,6'-Octachlorobiphenyl",,bcf,660693.4480075964,L/kg,5.82,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID0074132,,1,single,,
XOHIHZHSDMWWMS-UHFFFAOYSA-N,CC(C)COc1ccc2ccccc2c1,CC(C)COc1cc2ccccc2cc1,2173-57-1,Isobutyl 2-naphthyl ether,,bcf,630.957344480193,L/kg,2.8,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID1051484,,1,single,,
NQMUGNMMFTYOHK-UHFFFAOYSA-N,COc1cccc2ccccc12,COc1cccc2ccccc21,2216-69-5,"Naphthalene, 1-methoxy-",,bcf,162.18100973589299,L/kg,2.21,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID5062263,,1,single,,
RTNLUFLDZOAXIC-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,Clc1c2c(c(Cl)c(Cl)c1Cl)c(Cl)c(Cl)c(Cl)c2Cl,2234-13-1,Octachloronaphthalene,,bcf,380.1893963205613,L/kg,2.58,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID6025800,,1,single,,
KQSABULTKYLFEV-UHFFFAOYSA-N,Nc1cccc2c(N)cccc12,Nc1cccc2c1cccc2N,2243-62-1,"1,5-Naphthalenediamine",,bcf,4.466835921509632,L/kg,0.65,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID3020916,,1,single,,ionizable
GVYLCNUFSHDAAW-UHFFFAOYSA-N,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C2(Cl)C2(Cl)C(Cl)(C3(Cl)C12Cl)C4(Cl)Cl,2385-85-5,Mirex,,bcf,20417.379446695275,L/kg,4.31,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID7020895,,1,single,,
HAAFFTHBNFBVKY-UHFFFAOYSA-N,COc1cc(Cl)c(Cl)cc1O,COc1cc(Cl)c(Cl)cc1O,2460-49-3,"4,5-Dichloroguaiacol",,bcf,107.1519305237606,L/kg,2.03,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID5022192,,1,single,,ionizable
OTKXWJHPGBRXCR-UHFFFAOYSA-N,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,COP(=S)(Oc1ccc(cc1Cl)[N+]([O-])=O)OC,2463-84-5,Dicapthon,,bcf,77.62471166286916,L/kg,1.89,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID0041850,,1,single,,ionizable
UPUGLJYNCXXUQV-UHFFFAOYSA-N,CCOP(=S)(OCC)SCC[S+]([O-])CC,CCS(=O)CCSP(=S)(OCC)OCC,2497-07-6,Oxydisulfoton,,bcf,1.0,L/kg,0.0,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID4037536,,1,single,,
LHMRXAIRPKSGDE-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)c2c1ccc1ccccc21,O=C(c(c(c(c(c1)ccc2)c2)C(=O)c3cccc4)c1)c34,2498-66-0,"7,12-Benz(a)anthraquinone",,bcf,48.97788193684461,L/kg,1.69,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID8051916,,1,single,,
KANLOADZXMMCQA-UHFFFAOYSA-N,Cc1ccc2c(ccc3ccccc32)c1,Cc1cc2ccc3ccccc3c2cc1,2531-84-2,2-Methyl phenanthrene,,bcf,3019.9517204020162,L/kg,3.48,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID1025649,,1,single,,
PIIZYNQECPTVEO-UHFFFAOYSA-N,Cc1cc(O)ccc1[N+](=O)[O-],Cc1cc(O)ccc1[N+]([O-])=O,2581-34-2,4-Nitro-m-cresol,,bcf,11.481536214968829,L/kg,1.06,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID2062535,,1,single,,ionizable
XAMUDJHXFNRLCY-UHFFFAOYSA-N,CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,2597-03-7,Phenthoate,,bcf,48.97788193684461,L/kg,1.69,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID6042280,,1,single,,
QBSJMKIUCUGGNG-UHFFFAOYSA-N,CNC(=O)Oc1ccccc1C(C)C,CNC(=O)Oc1ccccc1C(C)C,2631-40-5,Isoprocarb,,bcf,8.912509381337454,L/kg,0.95,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID6042072,,1,single,,
CVQODEWAPZVVBU-UHFFFAOYSA-N,CNC(=O)Oc1cc(C)cc(C)c1,CNC(=O)Oc1cc(C)cc(C)c1,2655-14-3,XMC,,bcf,2.51188643150958,L/kg,0.4,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID7058042,,1,single,,
NIAJPNQTKGWEOI-UHFFFAOYSA-N,COc1cc(Cl)c(Cl)c(Cl)c1O,COc1cc(Cl)c(Cl)c(Cl)c1O,2668-24-8,"4,5,6-Trichloroguaiacol",,bcf,93.3254300796991,L/kg,1.97,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID00858745,,1,single,,ionizable
JIEWQZNTUPWNMX-UHFFFAOYSA-N,CC(C)(C)c1cc(-c2ccccc2)cc(C(C)(C)C)c1O,CC(C)(C)c1cc(cc(c1O)C(C)(C)C)-c1ccccc1,2668-47-5,"[1,1'-Biphenyl]-4-ol, 3,5-bis(1,1-dimethylethyl)-",,bcf,6025.595860743575,L/kg,3.78,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID7062582,,1,single,,ionizable
AJPIUNPJBFBUKK-UHFFFAOYSA-N,Cc1cc(=O)[nH]c(C(C)C)n1,CC1=CC(=O)N=C(N1)C(C)C,2814-20-2,2-Isopropyl-6-methyl-4-pyrimidone,,bcf,1.8197008586099834,L/kg,0.26,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID1027502,,1,single,,
SBPBAQFWLVIOKP-UHFFFAOYSA-N,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,CCOP(=S)(Oc1[n]c(Cl)c(Cl)cc1Cl)OCC,2921-88-2,Chlorpyrifos,,bcf,1513.5612484362086,L/kg,3.18,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID4020458,,1,single,,
BNCADMBVWNPPIZ-UHFFFAOYSA-N,COCN(COC)c1nc(N(COC)COC)nc(N(COC)COC)n1,O(CN(c(nc(nc1N(COC)COC)N(COC)COC)n1)COC)C,3089-11-0,"N,N,N',N',N'',N''-Hexakis(methoxymethyl)-1,3,5-triazine-2,4,6-triamine",,bcf,3.4673685045253166,L/kg,0.54,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID9027520,,1,single,,ionizable
OYSVBCSOQFXYHK-UHFFFAOYSA-N,BrCC(CBr)(CBr)CBr,BrCC(CBr)(CBr)CBr,3229-00-3,"Propane, 1,3-dibromo-2,2-bis(bromomethyl)-",,bcf,87.09635899560806,L/kg,1.94,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID1062916,,1,single,,
FOIBFBMSLDGNHL-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,Clc1c2Oc3c(Oc2c(Cl)c(Cl)c1Cl)c(Cl)c(Cl)c(Cl)c3Cl,3268-87-9,Octachlorodibenzo-p-dioxin,,bcf,1318.2567385564075,L/kg,3.12,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID4025799,,1,single,,
CHUGKEQJSLOLHL-UHFFFAOYSA-N,OCC(CO)(CBr)CBr,OCC(CBr)(CBr)CO,3296-90-0,"2,2-Bis(bromomethyl)-1,3-propanediol",,bcf,4.786300923226384,L/kg,0.68,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID9020164,,1,single,,
XEFQLINVKFYRCS-UHFFFAOYSA-N,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,3380-34-5,Triclosan,,bcf,52.48074602497726,L/kg,1.72,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID5032498,,1,single,,ionizable
IHAXIFZOERJWDF-UHFFFAOYSA-N,ClC1=C(Cl)C2(Cl)C=CC1(Cl)C2(Cl)Cl,C(=C(C(C1(Cl)Cl)(C=C2)Cl)Cl)(C12Cl)Cl,3389-71-7,,,bcf,6456.542290346556,L/kg,3.81,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID00875710,,1,single,,
YTDHEFNWWHSXSU-UHFFFAOYSA-N,Nc1c(Cl)c(Cl)cc(Cl)c1Cl,Nc1c(Cl)c(Cl)cc(Cl)c1Cl,3481-20-7,"2,3,5,6-Tetrachloroaniline",,bcf,331.1311214825911,L/kg,2.52,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID2022208,,1,single,,ionizable
